Subject;AgeGroup;ItemID;Position;CorrectChoice;RiskyChoice;Gender;NegativeAffect;Numeracy
97;older;29;44;1;1;female;2.25;7
97;older;30;68;1;1;female;2.25;7
97;older;31;25;0;1;female;2.25;7
97;older;32;49;1;1;female;2.25;7
97;older;33;37;0;0;female;2.25;7
97;older;34;27;1;0;female;2.25;7
97;older;35;89;1;1;female;2.25;7
97;older;36;88;1;0;female;2.25;7
97;older;37;23;1;1;female;2.25;7
97;older;38;63;1;0;female;2.25;7
97;older;39;52;1;1;female;2.25;7
97;older;40;35;1;0;female;2.25;7
97;older;41;74;1;1;female;2.25;7
97;older;42;6;0;0;female;2.25;7
97;older;43;86;1;0;female;2.25;7
97;older;44;4;1;1;female;2.25;7
97;older;45;71;1;1;female;2.25;7
97;older;46;79;0;1;female;2.25;7
97;older;47;47;1;0;female;2.25;7
97;older;48;48;0;0;female;2.25;7
97;older;49;8;0;1;female;2.25;7
97;older;50;97;0;1;female;2.25;7
97;older;51;3;1;1;female;2.25;7
97;older;52;32;0;0;female;2.25;7
97;older;53;16;0;0;female;2.25;7
97;older;54;56;0;0;female;2.25;7
97;older;55;9;0;1;female;2.25;7
97;older;56;28;1;1;female;2.25;7
97;older;57;2;0;1;female;2.25;7
97;older;58;99;1;1;female;2.25;7
97;older;59;77;1;1;female;2.25;7
97;older;60;34;0;0;female;2.25;7
97;older;61;18;1;0;female;2.25;7
97;older;62;72;1;1;female;2.25;7
97;older;63;105;1;0;female;2.25;7
97;older;64;61;1;1;female;2.25;7
97;older;65;20;0;1;female;2.25;7
97;older;66;50;1;1;female;2.25;7
97;older;67;11;0;0;female;2.25;7
97;older;68;64;1;0;female;2.25;7
97;older;69;41;1;1;female;2.25;7
97;older;70;76;1;1;female;2.25;7
97;older;71;100;0;0;female;2.25;7
97;older;72;96;1;0;female;2.25;7
97;older;73;51;0;0;female;2.25;7
97;older;74;75;1;0;female;2.25;7
97;older;75;59;0;1;female;2.25;7
97;older;76;78;1;1;female;2.25;7
97;older;77;60;1;0;female;2.25;7
97;older;78;14;1;0;female;2.25;7
97;older;79;90;0;0;female;2.25;7
97;older;80;92;1;1;female;2.25;7
97;older;81;22;1;1;female;2.25;7
97;older;82;101;1;0;female;2.25;7
97;older;83;43;0;0;female;2.25;7
97;older;84;54;0;1;female;2.25;7
97;older;85;40;0;0;female;2.25;7
97;older;86;46;1;1;female;2.25;7
97;older;87;26;1;1;female;2.25;7
97;older;88;45;0;0;female;2.25;7
97;older;89;65;0;1;female;2.25;7
97;older;90;93;1;1;female;2.25;7
97;older;91;82;1;1;female;2.25;7
97;older;92;13;1;1;female;2.25;7
97;older;93;1;0;1;female;2.25;7
97;older;94;39;1;1;female;2.25;7
97;older;95;15;0;1;female;2.25;7
97;older;96;95;0;0;female;2.25;7
97;older;97;38;0;1;female;2.25;7
97;older;98;7;1;1;female;2.25;7
97;older;99;24;0;0;female;2.25;7
97;older;100;5;0;1;female;2.25;7
97;older;101;66;1;1;female;2.25;7
97;older;102;87;0;1;female;2.25;7
97;older;103;85;0;0;female;2.25;7
97;older;104;94;1;0;female;2.25;7
97;older;105;70;0;0;female;2.25;7
98;older;1;51;0;0;female;2.25;7
98;older;2;40;0;1;female;2.25;7
98;older;3;47;0;0;female;2.25;7
98;older;4;6;1;0;female;2.25;7
98;older;5;50;0;0;female;2.25;7
98;older;6;90;1;NA;female;2.25;7
98;older;7;20;0;0;female;2.25;7
98;older;8;80;1;0;female;2.25;7
98;older;9;105;0;0;female;2.25;7
98;older;10;60;1;0;female;2.25;7
98;older;11;97;0;0;female;2.25;7
98;older;12;15;0;1;female;2.25;7
98;older;13;9;1;0;female;2.25;7
98;older;14;1;0;1;female;2.25;7
98;older;15;17;1;0;female;2.25;7
98;older;16;55;1;0;female;2.25;7
98;older;17;54;0;0;female;2.25;7
98;older;18;22;0;0;female;2.25;7
98;older;19;94;1;1;female;2.25;7
98;older;20;53;1;1;female;2.25;7
98;older;21;57;1;1;female;2.25;7
98;older;22;59;1;NA;female;2.25;7
98;older;23;88;1;0;female;2.25;7
98;older;24;104;NA;0;female;2.25;7
98;older;25;29;0;0;female;2.25;7
98;older;26;85;0;0;female;2.25;7
98;older;27;103;1;1;female;2.25;7
98;older;28;26;0;0;female;2.25;7
98;older;29;19;1;1;female;2.25;7
98;older;30;101;1;1;female;2.25;7
98;older;31;7;1;0;female;2.25;7
98;older;32;96;0;0;female;2.25;7
98;older;33;99;0;0;female;2.25;7
98;older;34;102;0;1;female;2.25;7
98;older;35;83;0;0;female;2.25;7
98;older;36;95;1;0;female;2.25;7
98;older;37;14;1;1;female;2.25;7
98;older;38;86;1;0;female;2.25;7
98;older;39;77;0;0;female;2.25;7
98;older;40;21;1;0;female;2.25;7
98;older;41;4;1;1;female;2.25;7
98;older;42;46;0;0;female;2.25;7
98;older;43;68;1;0;female;2.25;7
98;older;44;87;1;1;female;2.25;7
98;older;45;58;1;1;female;2.25;7
98;older;46;70;1;0;female;2.25;7
98;older;47;39;1;0;female;2.25;7
98;older;48;2;1;1;female;2.25;7
98;older;49;48;1;0;female;2.25;7
98;older;50;3;1;0;female;2.25;7
98;older;51;61;1;1;female;2.25;7
98;older;52;56;1;1;female;2.25;7
98;older;53;71;1;1;female;2.25;7
98;older;54;76;0;0;female;2.25;7
98;older;55;78;1;0;female;2.25;7
98;older;56;37;1;1;female;2.25;7
98;older;57;62;0;1;female;2.25;7
98;older;58;16;0;0;female;2.25;7
98;older;59;28;1;1;female;2.25;7
98;older;60;44;0;0;female;2.25;7
98;older;61;23;1;0;female;2.25;7
98;older;62;98;1;1;female;2.25;7
98;older;63;69;1;0;female;2.25;7
98;older;64;18;1;1;female;2.25;7
98;older;65;67;0;1;female;2.25;7
98;older;66;79;1;1;female;2.25;7
98;older;67;72;1;1;female;2.25;7
98;older;68;93;1;0;female;2.25;7
98;older;69;52;1;1;female;2.25;7
98;older;70;92;0;0;female;2.25;7
98;older;71;73;1;1;female;2.25;7
98;older;72;38;0;1;female;2.25;7
98;older;73;35;1;1;female;2.25;7
98;older;74;8;1;0;female;2.25;7
98;older;75;33;0;1;female;2.25;7
98;older;76;36;0;0;female;2.25;7
98;older;77;74;0;1;female;2.25;7
98;older;78;84;1;0;female;2.25;7
98;older;79;100;1;1;female;2.25;7
98;older;80;81;1;1;female;2.25;7
98;older;81;13;0;0;female;2.25;7
98;older;82;75;1;0;female;2.25;7
98;older;83;65;1;1;female;2.25;7
98;older;84;11;1;0;female;2.25;7
98;older;85;32;0;0;female;2.25;7
98;older;86;49;0;0;female;2.25;7
98;older;87;43;1;1;female;2.25;7
98;older;88;25;0;0;female;2.25;7
98;older;89;64;0;1;female;2.25;7
98;older;90;31;1;1;female;2.25;7
98;older;91;89;1;1;female;2.25;7
98;older;92;10;0;0;female;2.25;7
98;older;93;45;0;1;female;2.25;7
98;older;94;41;1;1;female;2.25;7
98;older;95;12;1;0;female;2.25;7
98;older;96;27;0;0;female;2.25;7
98;older;97;91;1;0;female;2.25;7
98;older;98;34;1;1;female;2.25;7
98;older;99;63;0;0;female;2.25;7
98;older;100;82;1;0;female;2.25;7
98;older;101;24;1;1;female;2.25;7
98;older;102;66;1;0;female;2.25;7
98;older;103;30;0;0;female;2.25;7
98;older;104;5;1;0;female;2.25;7
98;older;105;42;0;0;female;2.25;7
99;older;1;56;1;1;female;1.25;10
99;older;2;34;0;1;female;1.25;10
99;older;3;82;1;1;female;1.25;10
99;older;4;28;0;1;female;1.25;10
99;older;5;83;1;1;female;1.25;10
99;older;6;75;1;NA;female;1.25;10
99;older;7;12;0;0;female;1.25;10
99;older;8;77;1;0;female;1.25;10
99;older;9;44;1;1;female;1.25;10
99;older;10;51;1;0;female;1.25;10
99;older;11;89;1;1;female;1.25;10
99;older;12;35;1;0;female;1.25;10
99;older;13;37;1;0;female;1.25;10
99;older;14;49;1;0;female;1.25;10
99;older;15;43;0;1;female;1.25;10
99;older;16;50;1;0;female;1.25;10
99;older;17;25;1;1;female;1.25;10
99;older;18;20;1;1;female;1.25;10
99;older;19;96;1;1;female;1.25;10
99;older;20;100;1;1;female;1.25;10
99;older;21;40;1;1;female;1.25;10
99;older;22;30;1;NA;female;1.25;10
99;older;23;68;0;1;female;1.25;10
99;older;24;14;NA;1;female;1.25;10
99;older;25;11;1;1;female;1.25;10
99;older;26;46;1;1;female;1.25;10
99;older;27;62;1;1;female;1.25;10
99;older;28;64;1;1;female;1.25;10
99;older;29;6;1;1;female;1.25;10
99;older;30;53;1;1;female;1.25;10
99;older;31;54;1;0;female;1.25;10
99;older;32;36;1;1;female;1.25;10
99;older;33;2;1;1;female;1.25;10
99;older;34;93;0;1;female;1.25;10
99;older;35;74;1;1;female;1.25;10
99;older;36;23;0;1;female;1.25;10
99;older;37;88;1;1;female;1.25;10
99;older;38;71;1;0;female;1.25;10
99;older;39;15;1;1;female;1.25;10
99;older;40;98;1;0;female;1.25;10
99;older;41;105;1;1;female;1.25;10
99;older;42;48;1;1;female;1.25;10
99;older;43;39;1;0;female;1.25;10
99;older;44;8;1;1;female;1.25;10
99;older;45;99;1;1;female;1.25;10
99;older;46;102;0;1;female;1.25;10
99;older;47;87;1;0;female;1.25;10
99;older;48;17;0;0;female;1.25;10
99;older;49;19;1;0;female;1.25;10
99;older;50;84;1;0;female;1.25;10
99;older;51;59;1;1;female;1.25;10
99;older;52;38;1;1;female;1.25;10
99;older;53;47;1;1;female;1.25;10
99;older;54;26;1;1;female;1.25;10
99;older;55;10;1;0;female;1.25;10
99;older;56;29;1;1;female;1.25;10
99;older;57;9;0;1;female;1.25;10
99;older;58;3;0;0;female;1.25;10
99;older;59;58;1;1;female;1.25;10
99;older;60;92;1;1;female;1.25;10
99;older;61;52;0;1;female;1.25;10
99;older;62;22;0;0;female;1.25;10
99;older;63;90;1;0;female;1.25;10
99;older;64;61;0;0;female;1.25;10
99;older;65;24;1;0;female;1.25;10
99;older;66;97;1;1;female;1.25;10
99;older;67;95;0;0;female;1.25;10
99;older;68;5;1;0;female;1.25;10
99;older;69;60;1;1;female;1.25;10
99;older;70;4;0;0;female;1.25;10
99;older;71;66;1;1;female;1.25;10
99;older;72;69;0;1;female;1.25;10
99;older;73;73;0;0;female;1.25;10
99;older;74;80;1;0;female;1.25;10
99;older;75;13;1;0;female;1.25;10
99;older;76;45;0;0;female;1.25;10
99;older;77;7;1;0;female;1.25;10
99;older;78;63;0;1;female;1.25;10
99;older;79;33;1;1;female;1.25;10
99;older;80;31;0;0;female;1.25;10
99;older;81;55;0;0;female;1.25;10
99;older;82;85;1;0;female;1.25;10
99;older;83;94;1;1;female;1.25;10
99;older;84;70;1;0;female;1.25;10
99;older;85;79;1;1;female;1.25;10
99;older;86;78;1;1;female;1.25;10
99;older;87;103;1;1;female;1.25;10
99;older;88;101;1;1;female;1.25;10
99;older;89;91;0;1;female;1.25;10
99;older;90;16;0;0;female;1.25;10
99;older;91;18;0;0;female;1.25;10
99;older;92;1;1;1;female;1.25;10
99;older;93;67;1;0;female;1.25;10
99;older;94;21;1;1;female;1.25;10
99;older;95;104;1;0;female;1.25;10
99;older;96;76;1;1;female;1.25;10
99;older;97;72;1;0;female;1.25;10
99;older;98;86;1;1;female;1.25;10
99;older;99;32;1;1;female;1.25;10
99;older;100;81;0;1;female;1.25;10
99;older;101;65;1;1;female;1.25;10
99;older;102;27;0;1;female;1.25;10
99;older;103;57;0;0;female;1.25;10
99;older;104;42;1;0;female;1.25;10
99;older;105;41;1;1;female;1.25;10
100;older;1;18;0;0;female;2.75;4
100;older;2;12;1;0;female;2.75;4
100;older;3;103;0;0;female;2.75;4
100;older;4;31;0;1;female;2.75;4
100;older;5;28;0;0;female;2.75;4
100;older;6;93;1;NA;female;2.75;4
100;older;7;89;1;1;female;2.75;4
100;older;8;46;1;0;female;2.75;4
100;older;9;50;0;0;female;2.75;4
100;older;10;33;0;1;female;2.75;4
100;older;11;58;0;0;female;2.75;4
100;older;12;59;0;1;female;2.75;4
100;older;13;83;0;1;female;2.75;4
100;older;14;25;1;0;female;2.75;4
100;older;15;32;0;1;female;2.75;4
100;older;16;2;0;1;female;2.75;4
100;older;17;22;1;1;female;2.75;4
100;older;18;79;0;0;female;2.75;4
100;older;19;35;0;0;female;2.75;4
100;older;20;92;1;1;female;2.75;4
100;older;21;19;1;1;female;2.75;4
100;older;22;73;0;NA;female;2.75;4
100;older;23;77;1;0;female;2.75;4
100;older;24;38;NA;0;female;2.75;4
100;older;25;26;0;0;female;2.75;4
100;older;26;95;1;1;female;2.75;4
100;older;27;17;0;0;female;2.75;4
100;older;28;84;0;0;female;2.75;4
100;older;29;60;0;0;female;2.75;4
100;older;30;66;0;0;female;2.75;4
100;older;31;91;1;0;female;2.75;4
100;older;32;21;1;1;female;2.75;4
100;older;33;13;1;1;female;2.75;4
100;older;34;96;0;1;female;2.75;4
100;older;35;49;0;0;female;2.75;4
100;older;36;27;0;1;female;2.75;4
100;older;37;101;1;1;female;2.75;4
100;older;38;41;1;0;female;2.75;4
100;older;39;65;0;0;female;2.75;4
100;older;40;47;0;1;female;2.75;4
100;older;41;56;0;0;female;2.75;4
100;older;42;70;1;1;female;2.75;4
100;older;43;67;1;0;female;2.75;4
100;older;44;75;1;1;female;2.75;4
100;older;45;9;1;1;female;2.75;4
100;older;46;104;0;1;female;2.75;4
100;older;47;57;1;0;female;2.75;4
100;older;48;98;1;1;female;2.75;4
100;older;49;62;0;1;female;2.75;4
100;older;50;11;0;1;female;2.75;4
100;older;51;90;0;0;female;2.75;4
100;older;52;74;0;0;female;2.75;4
100;older;53;99;1;1;female;2.75;4
100;older;54;1;0;0;female;2.75;4
100;older;55;102;1;0;female;2.75;4
100;older;56;69;0;0;female;2.75;4
100;older;57;85;1;0;female;2.75;4
100;older;58;72;1;1;female;2.75;4
100;older;59;6;0;0;female;2.75;4
100;older;60;37;0;0;female;2.75;4
100;older;61;43;1;0;female;2.75;4
100;older;62;88;1;1;female;2.75;4
100;older;63;54;0;1;female;2.75;4
100;older;64;55;0;0;female;2.75;4
100;older;65;97;0;1;female;2.75;4
100;older;66;23;1;1;female;2.75;4
100;older;67;30;1;1;female;2.75;4
100;older;68;63;0;1;female;2.75;4
100;older;69;15;1;1;female;2.75;4
100;older;70;71;1;1;female;2.75;4
100;older;71;78;1;1;female;2.75;4
100;older;72;3;0;1;female;2.75;4
100;older;73;100;0;0;female;2.75;4
100;older;74;29;0;1;female;2.75;4
100;older;75;10;0;1;female;2.75;4
100;older;76;7;1;1;female;2.75;4
100;older;77;45;1;0;female;2.75;4
100;older;78;76;1;0;female;2.75;4
100;older;79;40;1;1;female;2.75;4
100;older;80;5;1;1;female;2.75;4
100;older;81;36;0;0;female;2.75;4
100;older;82;42;0;1;female;2.75;4
100;older;83;53;1;1;female;2.75;4
100;older;84;105;0;1;female;2.75;4
100;older;85;80;0;0;female;2.75;4
100;older;86;8;0;0;female;2.75;4
100;older;87;48;0;0;female;2.75;4
100;older;88;68;0;0;female;2.75;4
100;older;89;14;1;0;female;2.75;4
100;older;90;51;1;1;female;2.75;4
100;older;91;4;0;0;female;2.75;4
100;older;92;34;0;0;female;2.75;4
100;older;93;64;1;0;female;2.75;4
100;older;94;87;1;1;female;2.75;4
100;older;95;81;0;1;female;2.75;4
100;older;96;52;0;0;female;2.75;4
100;older;97;61;0;1;female;2.75;4
100;older;98;94;0;0;female;2.75;4
100;older;99;82;0;0;female;2.75;4
100;older;100;44;1;0;female;2.75;4
100;older;101;39;0;0;female;2.75;4
100;older;102;24;1;0;female;2.75;4
100;older;103;86;0;0;female;2.75;4
100;older;104;16;1;0;female;2.75;4
100;older;105;20;0;0;female;2.75;4
101;older;1;32;0;0;female;1.25;7
101;older;2;26;0;1;female;1.25;7
101;older;3;11;0;0;female;1.25;7
101;older;4;25;0;1;female;1.25;7
101;older;5;74;1;1;female;1.25;7
101;older;6;24;1;NA;female;1.25;7
101;older;7;63;1;1;female;1.25;7
101;older;8;16;1;0;female;1.25;7
101;older;9;91;1;1;female;1.25;7
101;older;10;62;0;1;female;1.25;7
101;older;11;80;1;1;female;1.25;7
101;older;12;40;1;0;female;1.25;7
101;older;13;9;0;1;female;1.25;7
101;older;14;58;0;1;female;1.25;7
101;older;15;37;0;1;female;1.25;7
101;older;16;101;0;1;female;1.25;7
101;older;17;47;1;1;female;1.25;7
101;older;18;73;1;1;female;1.25;7
101;older;19;29;1;1;female;1.25;7
101;older;20;30;1;1;female;1.25;7
101;older;21;76;1;1;female;1.25;7
101;older;22;33;1;NA;female;1.25;7
101;older;23;18;1;0;female;1.25;7
101;older;24;44;NA;0;female;1.25;7
101;older;25;66;1;1;female;1.25;7
101;older;26;41;1;1;female;1.25;7
101;older;27;99;1;1;female;1.25;7
101;older;28;51;1;1;female;1.25;7
101;older;29;59;1;1;female;1.25;7
101;older;30;8;0;0;female;1.25;7
101;older;31;27;1;0;female;1.25;7
101;older;32;88;1;1;female;1.25;7
101;older;33;78;1;1;female;1.25;7
101;older;34;75;0;1;female;1.25;7
101;older;35;70;0;0;female;1.25;7
101;older;36;102;1;0;female;1.25;7
101;older;37;86;1;1;female;1.25;7
101;older;38;31;1;0;female;1.25;7
101;older;39;64;0;0;female;1.25;7
101;older;40;67;1;0;female;1.25;7
101;older;41;96;1;1;female;1.25;7
101;older;42;71;0;0;female;1.25;7
101;older;43;79;0;1;female;1.25;7
101;older;44;83;1;1;female;1.25;7
101;older;45;68;1;1;female;1.25;7
101;older;46;53;0;1;female;1.25;7
101;older;47;87;0;1;female;1.25;7
101;older;48;100;1;1;female;1.25;7
101;older;49;84;0;1;female;1.25;7
101;older;50;82;1;0;female;1.25;7
101;older;51;34;1;1;female;1.25;7
101;older;52;72;0;0;female;1.25;7
101;older;53;56;1;1;female;1.25;7
101;older;54;89;1;1;female;1.25;7
101;older;55;28;1;0;female;1.25;7
101;older;56;60;1;1;female;1.25;7
101;older;57;12;1;0;female;1.25;7
101;older;58;50;0;0;female;1.25;7
101;older;59;22;0;0;female;1.25;7
101;older;60;46;0;0;female;1.25;7
101;older;61;7;1;0;female;1.25;7
101;older;62;19;1;1;female;1.25;7
101;older;63;4;1;0;female;1.25;7
101;older;64;104;1;1;female;1.25;7
101;older;65;98;1;0;female;1.25;7
101;older;66;92;1;1;female;1.25;7
101;older;67;5;1;1;female;1.25;7
101;older;68;55;1;0;female;1.25;7
101;older;69;42;1;1;female;1.25;7
101;older;70;103;0;0;female;1.25;7
101;older;71;97;1;1;female;1.25;7
101;older;72;95;1;0;female;1.25;7
101;older;73;36;0;0;female;1.25;7
101;older;74;45;1;0;female;1.25;7
101;older;75;43;1;0;female;1.25;7
101;older;76;17;1;1;female;1.25;7
101;older;77;52;0;1;female;1.25;7
101;older;78;20;1;0;female;1.25;7
101;older;79;81;1;1;female;1.25;7
101;older;80;39;1;1;female;1.25;7
101;older;81;90;1;1;female;1.25;7
101;older;82;2;0;1;female;1.25;7
101;older;83;3;1;1;female;1.25;7
101;older;84;13;0;1;female;1.25;7
101;older;85;93;0;0;female;1.25;7
101;older;86;10;0;0;female;1.25;7
101;older;87;15;0;0;female;1.25;7
101;older;88;65;1;1;female;1.25;7
101;older;89;61;0;1;female;1.25;7
101;older;90;69;0;0;female;1.25;7
101;older;91;6;1;1;female;1.25;7
101;older;92;54;0;0;female;1.25;7
101;older;93;77;1;0;female;1.25;7
101;older;94;21;0;0;female;1.25;7
101;older;95;57;0;1;female;1.25;7
101;older;96;23;1;1;female;1.25;7
101;older;97;48;0;1;female;1.25;7
101;older;98;14;0;0;female;1.25;7
101;older;99;1;1;1;female;1.25;7
101;older;100;94;0;1;female;1.25;7
101;older;101;105;1;1;female;1.25;7
101;older;102;85;0;1;female;1.25;7
101;older;103;49;1;1;female;1.25;7
101;older;104;38;1;0;female;1.25;7
101;older;105;35;1;1;female;1.25;7
102;older;1;1;0;0;female;1;7
102;older;2;99;1;0;female;1;7
102;older;3;51;1;1;female;1;7
102;older;4;74;1;0;female;1;7
102;older;5;57;0;0;female;1;7
102;older;6;52;1;NA;female;1;7
102;older;7;81;0;0;female;1;7
102;older;8;101;0;1;female;1;7
102;older;9;62;0;0;female;1;7
102;older;10;50;1;0;female;1;7
102;older;11;17;1;1;female;1;7
102;older;12;88;0;1;female;1;7
102;older;13;24;1;0;female;1;7
102;older;14;41;1;0;female;1;7
102;older;15;63;1;0;female;1;7
102;older;16;54;1;0;female;1;7
102;older;17;14;0;0;female;1;7
102;older;18;33;0;0;female;1;7
102;older;19;104;1;1;female;1;7
102;older;20;20;0;0;female;1;7
102;older;21;31;1;1;female;1;7
102;older;22;40;1;NA;female;1;7
102;older;23;59;1;0;female;1;7
102;older;24;29;NA;1;female;1;7
102;older;25;11;1;1;female;1;7
102;older;26;73;1;1;female;1;7
102;older;27;16;1;1;female;1;7
102;older;28;94;1;1;female;1;7
102;older;29;3;1;1;female;1;7
102;older;30;70;1;1;female;1;7
102;older;31;42;1;0;female;1;7
102;older;32;86;1;1;female;1;7
102;older;33;77;1;1;female;1;7
102;older;34;7;0;1;female;1;7
102;older;35;76;1;1;female;1;7
102;older;36;105;0;1;female;1;7
102;older;37;47;0;0;female;1;7
102;older;38;10;1;0;female;1;7
102;older;39;12;1;1;female;1;7
102;older;40;49;1;0;female;1;7
102;older;41;44;1;1;female;1;7
102;older;42;26;1;1;female;1;7
102;older;43;84;1;0;female;1;7
102;older;44;32;1;1;female;1;7
102;older;45;27;1;1;female;1;7
102;older;46;96;0;1;female;1;7
102;older;47;80;1;0;female;1;7
102;older;48;103;0;0;female;1;7
102;older;49;82;1;0;female;1;7
102;older;50;100;1;0;female;1;7
102;older;51;23;1;1;female;1;7
102;older;52;25;1;1;female;1;7
102;older;53;85;1;1;female;1;7
102;older;54;55;0;0;female;1;7
102;older;55;28;1;0;female;1;7
102;older;56;15;1;1;female;1;7
102;older;57;22;0;1;female;1;7
102;older;58;39;1;1;female;1;7
102;older;59;60;1;1;female;1;7
102;older;60;78;1;1;female;1;7
102;older;61;53;0;1;female;1;7
102;older;62;65;0;0;female;1;7
102;older;63;21;1;0;female;1;7
102;older;64;37;0;0;female;1;7
102;older;65;2;0;1;female;1;7
102;older;66;92;0;0;female;1;7
102;older;67;89;1;1;female;1;7
102;older;68;75;1;0;female;1;7
102;older;69;35;1;1;female;1;7
102;older;70;36;0;0;female;1;7
102;older;71;38;1;1;female;1;7
102;older;72;83;1;0;female;1;7
102;older;73;64;1;1;female;1;7
102;older;74;79;1;0;female;1;7
102;older;75;13;1;0;female;1;7
102;older;76;97;1;1;female;1;7
102;older;77;8;1;0;female;1;7
102;older;78;19;1;0;female;1;7
102;older;79;45;1;1;female;1;7
102;older;80;4;0;0;female;1;7
102;older;81;34;0;0;female;1;7
102;older;82;6;1;0;female;1;7
102;older;83;46;1;1;female;1;7
102;older;84;56;1;0;female;1;7
102;older;85;5;1;1;female;1;7
102;older;86;91;1;1;female;1;7
102;older;87;68;1;1;female;1;7
102;older;88;72;0;0;female;1;7
102;older;89;66;1;0;female;1;7
102;older;90;43;1;1;female;1;7
102;older;91;48;1;1;female;1;7
102;older;92;58;1;1;female;1;7
102;older;93;93;1;0;female;1;7
102;older;94;87;0;0;female;1;7
102;older;95;71;1;0;female;1;7
102;older;96;95;0;0;female;1;7
102;older;97;69;1;0;female;1;7
102;older;98;98;1;1;female;1;7
102;older;99;61;1;1;female;1;7
102;older;100;30;0;1;female;1;7
102;older;101;67;1;1;female;1;7
102;older;102;18;0;1;female;1;7
102;older;103;102;0;0;female;1;7
102;older;104;9;0;1;female;1;7
102;older;105;90;0;0;female;1;7
103;older;1;32;1;1;female;2;7
103;older;2;51;1;0;female;2;7
103;older;3;10;1;1;female;2;7
103;older;4;101;1;0;female;2;7
103;older;5;12;1;1;female;2;7
103;older;6;72;1;NA;female;2;7
103;older;7;2;1;1;female;2;7
103;older;8;27;1;0;female;2;7
103;older;9;49;1;1;female;2;7
103;older;10;88;0;1;female;2;7
103;older;11;78;0;0;female;2;7
103;older;12;53;1;0;female;2;7
103;older;13;40;0;1;female;2;7
103;older;14;104;1;0;female;2;7
103;older;15;34;0;1;female;2;7
103;older;16;3;0;1;female;2;7
103;older;17;20;0;0;female;2;7
103;older;18;21;1;1;female;2;7
103;older;19;13;0;0;female;2;7
103;older;20;25;1;1;female;2;7
103;older;21;44;1;1;female;2;7
103;older;22;60;1;NA;female;2;7
103;older;23;24;1;0;female;2;7
103;older;24;7;NA;0;female;2;7
103;older;25;55;0;0;female;2;7
103;older;26;67;1;1;female;2;7
103;older;27;82;1;1;female;2;7
103;older;28;92;1;1;female;2;7
103;older;29;62;1;1;female;2;7
103;older;30;9;0;0;female;2;7
103;older;31;41;1;0;female;2;7
103;older;32;64;1;1;female;2;7
103;older;33;11;0;0;female;2;7
103;older;34;28;0;1;female;2;7
103;older;35;33;1;1;female;2;7
103;older;36;102;0;1;female;2;7
103;older;37;87;1;1;female;2;7
103;older;38;100;1;0;female;2;7
103;older;39;96;0;0;female;2;7
103;older;40;69;1;0;female;2;7
103;older;41;42;0;0;female;2;7
103;older;42;50;0;0;female;2;7
103;older;43;81;1;0;female;2;7
103;older;44;36;1;1;female;2;7
103;older;45;39;0;0;female;2;7
103;older;46;15;0;1;female;2;7
103;older;47;74;0;1;female;2;7
103;older;48;71;1;1;female;2;7
103;older;49;1;0;1;female;2;7
103;older;50;85;1;0;female;2;7
103;older;51;43;1;1;female;2;7
103;older;52;99;0;0;female;2;7
103;older;53;47;1;1;female;2;7
103;older;54;73;1;1;female;2;7
103;older;55;56;0;1;female;2;7
103;older;56;80;1;1;female;2;7
103;older;57;38;0;1;female;2;7
103;older;58;75;1;1;female;2;7
103;older;59;94;1;1;female;2;7
103;older;60;26;0;0;female;2;7
103;older;61;76;1;0;female;2;7
103;older;62;63;1;1;female;2;7
103;older;63;4;1;0;female;2;7
103;older;64;90;1;1;female;2;7
103;older;65;77;1;0;female;2;7
103;older;66;57;0;0;female;2;7
103;older;67;45;0;0;female;2;7
103;older;68;5;0;1;female;2;7
103;older;69;17;1;1;female;2;7
103;older;70;29;0;0;female;2;7
103;older;71;31;1;1;female;2;7
103;older;72;66;1;0;female;2;7
103;older;73;58;1;1;female;2;7
103;older;74;30;1;0;female;2;7
103;older;75;89;1;0;female;2;7
103;older;76;46;0;0;female;2;7
103;older;77;86;0;1;female;2;7
103;older;78;18;1;0;female;2;7
103;older;79;98;1;1;female;2;7
103;older;80;14;0;0;female;2;7
103;older;81;16;1;1;female;2;7
103;older;82;23;1;0;female;2;7
103;older;83;68;0;0;female;2;7
103;older;84;91;1;0;female;2;7
103;older;85;48;0;0;female;2;7
103;older;86;84;0;0;female;2;7
103;older;87;95;0;0;female;2;7
103;older;88;19;1;1;female;2;7
103;older;89;79;1;0;female;2;7
103;older;90;54;0;0;female;2;7
103;older;91;70;0;0;female;2;7
103;older;92;22;0;0;female;2;7
103;older;93;59;1;0;female;2;7
103;older;94;105;1;1;female;2;7
103;older;95;93;0;1;female;2;7
103;older;96;61;1;1;female;2;7
103;older;97;8;1;0;female;2;7
103;older;98;37;1;1;female;2;7
103;older;99;65;1;1;female;2;7
103;older;100;6;0;1;female;2;7
103;older;101;35;0;0;female;2;7
103;older;102;83;0;1;female;2;7
103;older;103;52;1;1;female;2;7
103;older;104;97;1;0;female;2;7
103;older;105;103;0;0;female;2;7
104;older;1;90;0;0;male;1.75;10
104;older;2;4;0;1;male;1.75;10
104;older;3;71;0;0;male;1.75;10
104;older;4;105;0;1;male;1.75;10
104;older;5;34;1;1;male;1.75;10
104;older;6;101;1;NA;male;1.75;10
104;older;7;3;0;0;male;1.75;10
104;older;8;28;1;0;male;1.75;10
104;older;9;94;1;1;male;1.75;10
104;older;10;25;1;0;male;1.75;10
